merchant_id,merchant_type,product_category,product_name,date,day_of_week,weekend_flag,promotion_flag,original_price,production_quantity,sold_quantity,surplus_quantity,shelf_life_hours,preparation_time,storage_type,current_time,holding_time_hours,day_pattern,is_holiday_period
CAF002,Café,Pastries,Almond Croissant,2026-03-21,5,1,0,5.36,40,35,5,51,1,Refrigerated,08:01,2.1,saturday,0
CAF002,Café,Salads,Garden Fresh,2026-03-21,5,1,0,9.29,45,39,6,21,11,Frozen,07:54,1.1,saturday,0
CAF002,Café,Coffee & Beverages,Cold Brew,2026-03-21,5,1,0,6.4,28,23,5,7,4,Ambient,06:44,3.8,saturday,0
CAF003,Café,Salads,Garden Fresh,2026-03-21,5,1,0,13.67,21,18,3,39,16,Refrigerated,10:24,1.0,saturday,0
CAF003,Café,Pastries,Cinnamon Roll,2026-03-21,5,1,0,6.91,42,36,6,34,3,Refrigerated,08:19,3.2,saturday,0
CAF003,Café,Desserts,Chocolate Cake,2026-03-21,5,1,0,8.26,42,35,7,28,24,Refrigerated,08:10,2.9,saturday,0
CAF003,Café,Sandwiches,Tuna Melt,2026-03-21,5,1,1,11.97,38,32,6,23,5,Ambient,08:16,2.7,saturday,0
CAF004,Café,Sandwiches,Tuna Melt,2026-03-21,5,1,0,9.75,12,9,3,14,13,Refrigerated,07:16,2.2,saturday,0
CAF004,Café,Desserts,Carrot Cake,2026-03-21,5,1,1,11.5,50,46,4,30,16,Ambient,06:32,3.1,saturday,0
CAF004,Café,Salads,Quinoa Power Bowl,2026-03-21,5,1,0,10.49,30,25,5,48,15,Refrigerated,08:19,1.7,saturday,0
CAF005,Café,Coffee & Beverages,Americano,2026-03-21,5,1,0,6.97,25,21,4,8,5,Ambient,06:57,1.2,saturday,0
CAF005,Café,Pastries,Banana Bread,2026-03-21,5,1,1,7.3,16,13,3,36,5,Refrigerated,06:52,1.5,saturday,0
CAF005,Café,Salads,Chicken Grain Bowl,2026-03-21,5,1,0,10.94,18,16,2,29,19,Refrigerated,07:12,3.5,saturday,0
CAF005,Café,Desserts,Carrot Cake,2026-03-21,5,1,0,7.36,12,10,2,54,23,Frozen,08:02,2.6,saturday,0
BAK001,Bakery,Tarts,Chocolate Tart,2026-03-21,5,1,0,5.51,16,13,3,52,19,Refrigerated,08:24,1.4,saturday,0
BAK001,Bakery,Cakes,Coffee Cake,2026-03-21,5,1,0,12.3,69,60,9,91,36,Ambient,09:09,1.8,saturday,0
BAK001,Bakery,Cookies,White Choc Macadamia,2026-03-21,5,1,0,2.94,37,29,8,286,7,Ambient,06:45,2.3,saturday,0
BAK002,Bakery,Bread,Sourdough Loaf,2026-03-21,5,1,0,5.14,35,27,8,53,8,Frozen,08:34,2.6,saturday,0
BAK002,Bakery,Tarts,Lemon Tart,2026-03-21,5,1,1,7.84,64,55,9,40,23,Refrigerated,08:47,2.3,saturday,0
BAK002,Bakery,Pastries,Pain au Chocolat,2026-03-21,5,1,0,3.74,61,51,10,65,4,Refrigerated,06:58,1.9,saturday,0
BAK002,Bakery,Cakes,Lemon Drizzle,2026-03-21,5,1,0,13.66,35,27,8,94,15,Refrigerated,08:02,1.2,saturday,0
BAK003,Bakery,Cakes,Victoria Sponge,2026-03-21,5,1,1,11.68,70,60,10,52,33,Refrigerated,10:05,1.0,saturday,0
BAK003,Bakery,Cookies,Double Chocolate,2026-03-21,5,1,0,4.59,56,45,11,231,5,Frozen,06:30,3.7,saturday,0
BAK003,Bakery,Tarts,Lemon Tart,2026-03-21,5,1,0,7.12,77,65,12,65,15,Frozen,09:00,3.7,saturday,0
BAK004,Bakery,Cakes,Carrot Cake,2026-03-21,5,1,1,7.45,40,32,8,98,26,Refrigerated,09:57,2.2,saturday,0
BAK004,Bakery,Cookies,White Choc Macadamia,2026-03-21,5,1,0,2.65,66,55,11,198,12,Ambient,06:42,3.7,saturday,0
BAK005,Bakery,Bread,Baguette,2026-03-21,5,1,0,4.88,73,60,13,56,3,Frozen,07:36,2.9,saturday,0
BAK005,Bakery,Cookies,Oatmeal Raisin,2026-03-21,5,1,1,4.79,60,50,10,217,9,Refrigerated,08:31,3.0,saturday,0
FNB001,Small F&B,Rice Dishes,Curry Rice,2026-03-21,5,1,1,12.91,42,36,6,12,30,Frozen,07:38,2.9,saturday,0
FNB001,Small F&B,Noodle Dishes,Miso Ramen,2026-03-21,5,1,1,15.52,31,26,5,9,20,Refrigerated,07:50,3.9,saturday,0
FNB001,Small F&B,Bento Sets,Tempura Bento,2026-03-21,5,1,0,18.1,23,19,4,14,27,Ambient,06:42,1.7,saturday,0
FNB002,Small F&B,Soup & Sides,Gyoza,2026-03-21,5,1,0,4.91,29,24,5,41,13,Refrigerated,08:58,3.7,saturday,0
FNB002,Small F&B,Bento Sets,Teriyaki Bento,2026-03-21,5,1,0,14.36,50,43,7,18,28,Ambient,10:30,1.5,saturday,0
FNB002,Small F&B,Noodle Dishes,Miso Ramen,2026-03-21,5,1,1,10.48,38,33,5,10,24,Refrigerated,08:50,3.0,saturday,0
FNB003,Small F&B,Soup & Sides,Korokke,2026-03-21,5,1,0,6.03,57,49,8,28,7,Ambient,06:32,1.4,saturday,0
FNB003,Small F&B,Bento Sets,Sushi Set,2026-03-21,5,1,0,15.76,23,18,5,11,29,Frozen,08:04,1.0,saturday,0
FNB003,Small F&B,Noodle Dishes,Miso Ramen,2026-03-21,5,1,0,12.98,43,37,6,8,17,Frozen,07:22,3.7,saturday,0
FNB003,Small F&B,Rice Dishes,Teriyaki Don,2026-03-21,5,1,0,14.96,34,28,6,8,16,Frozen,09:29,3.1,saturday,0
FNB004,Small F&B,Noodle Dishes,Miso Ramen,2026-03-21,5,1,1,11.3,38,33,5,12,18,Frozen,09:39,1.1,saturday,0
FNB004,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-03-21,5,1,1,9.09,30,25,5,5,20,Ambient,07:40,1.5,saturday,0
FNB004,Small F&B,Bento Sets,Katsu Don,2026-03-21,5,1,0,14.05,51,43,8,12,34,Refrigerated,08:29,1.2,saturday,0
FNB004,Small F&B,Soup & Sides,Takoyaki,2026-03-21,5,1,0,4.1,43,35,8,37,7,Refrigerated,07:13,1.6,saturday,0
FNB005,Small F&B,Noodle Dishes,Beef Noodles,2026-03-21,5,1,0,10.07,51,42,9,11,11,Ambient,08:39,4.0,saturday,0
FNB005,Small F&B,Desserts,Matcha Parfait,2026-03-21,5,1,0,9.63,53,45,8,34,30,Refrigerated,07:37,2.9,saturday,0
FNB005,Small F&B,Soup & Sides,Korokke,2026-03-21,5,1,0,7.22,53,44,9,18,15,Ambient,09:34,3.0,saturday,0
FNB005,Small F&B,Bento Sets,Yakitori Set,2026-03-21,5,1,1,19.78,56,48,8,10,39,Ambient,06:26,3.4,saturday,0
CAF001,Café,Desserts,Chocolate Cake,2026-03-22,6,1,0,8.68,44,38,6,30,21,Frozen,08:47,1.7,sunday,0
CAF001,Café,Sandwiches,Tuna Melt,2026-03-22,6,1,1,9.87,24,20,4,15,12,Refrigerated,07:24,3.6,sunday,0
CAF001,Café,Coffee & Beverages,Cappuccino,2026-03-22,6,1,0,7.51,34,30,4,4,2,Ambient,09:50,1.1,sunday,0
CAF001,Café,Pastries,Banana Bread,2026-03-22,6,1,0,6.58,32,28,4,66,3,Frozen,06:00,2.1,sunday,0
CAF002,Café,Desserts,Carrot Cake,2026-03-22,6,1,0,7.16,49,43,6,37,25,Refrigerated,09:24,4.0,sunday,0
CAF002,Café,Coffee & Beverages,Matcha Latte,2026-03-22,6,1,0,6.72,20,16,4,7,4,Frozen,08:50,2.2,sunday,0
CAF003,Café,Desserts,Tiramisu,2026-03-22,6,1,1,6.46,32,28,4,37,27,Ambient,08:54,3.0,sunday,0
CAF003,Café,Salads,Greek Salad,2026-03-22,6,1,0,12.66,29,25,4,29,20,Ambient,09:07,2.8,sunday,0
CAF003,Café,Pastries,Blueberry Muffin,2026-03-22,6,1,0,7.38,46,40,6,65,3,Refrigerated,07:16,3.0,sunday,0
CAF003,Café,Coffee & Beverages,Cold Brew,2026-03-22,6,1,0,7.82,19,15,4,4,4,Refrigerated,08:59,1.7,sunday,0
CAF004,Café,Salads,Chicken Grain Bowl,2026-03-22,6,1,1,12.37,44,39,5,19,20,Ambient,06:12,1.3,sunday,0
CAF004,Café,Coffee & Beverages,Cappuccino,2026-03-22,6,1,1,6.17,47,42,5,6,5,Ambient,08:58,1.2,sunday,0
CAF005,Café,Salads,Chicken Grain Bowl,2026-03-22,6,1,1,9.27,27,24,3,17,8,Frozen,10:25,3.0,sunday,0
CAF005,Café,Coffee & Beverages,Americano,2026-03-22,6,1,0,6.12,36,31,5,7,4,Frozen,09:56,1.6,sunday,0
CAF005,Café,Desserts,Carrot Cake,2026-03-22,6,1,0,11.84,15,12,3,51,26,Refrigerated,07:01,3.4,sunday,0
BAK001,Bakery,Bread,Ciabatta,2026-03-22,6,1,1,7.8,38,32,6,26,6,Refrigerated,09:53,2.1,sunday,0
BAK001,Bakery,Cakes,Chocolate Fudge,2026-03-22,6,1,0,8.76,16,12,4,85,20,Refrigerated,08:00,3.9,sunday,0
BAK002,Bakery,Pastries,Almond Twist,2026-03-22,6,1,1,6.71,63,54,9,54,0,Frozen,09:03,2.3,sunday,0
BAK002,Bakery,Tarts,Lemon Tart,2026-03-22,6,1,1,6.23,73,62,11,41,13,Refrigerated,06:42,3.5,sunday,0
BAK002,Bakery,Bread,Ciabatta,2026-03-22,6,1,1,7.04,40,33,7,60,6,Refrigerated,08:36,3.8,sunday,0
BAK003,Bakery,Cakes,Carrot Cake,2026-03-22,6,1,1,8.2,80,68,12,110,32,Refrigerated,08:45,2.4,sunday,0
BAK003,Bakery,Cookies,Snickerdoodle,2026-03-22,6,1,0,2.88,42,33,9,303,11,Refrigerated,08:27,4.0,sunday,0
BAK003,Bakery,Bread,Focaccia,2026-03-22,6,1,1,4.94,44,37,7,28,9,Refrigerated,09:04,3.7,sunday,0
BAK004,Bakery,Cakes,Carrot Cake,2026-03-22,6,1,0,10.08,34,25,9,89,27,Ambient,08:46,2.6,sunday,0
BAK004,Bakery,Bread,Whole Wheat Loaf,2026-03-22,6,1,0,8.53,38,30,8,75,4,Refrigerated,10:41,3.5,sunday,0
BAK004,Bakery,Cookies,Oatmeal Raisin,2026-03-22,6,1,0,3.62,68,58,10,239,15,Ambient,08:42,3.4,sunday,0
BAK004,Bakery,Tarts,Bakewell Tart,2026-03-22,6,1,0,6.13,45,36,9,38,13,Refrigerated,09:53,2.8,sunday,0
BAK005,Bakery,Pastries,Almond Twist,2026-03-22,6,1,0,6.71,18,12,6,27,2,Refrigerated,08:19,1.8,sunday,0
BAK005,Bakery,Cookies,Snickerdoodle,2026-03-22,6,1,0,2.66,27,21,6,233,7,Ambient,08:36,3.7,sunday,0
FNB001,Small F&B,Desserts,Matcha Parfait,2026-03-22,6,1,0,10.74,54,46,8,56,23,Ambient,10:03,2.9,sunday,0
FNB001,Small F&B,Noodle Dishes,Pad Thai,2026-03-22,6,1,0,11.16,25,20,5,10,13,Refrigerated,06:48,2.4,sunday,0
FNB002,Small F&B,Rice Dishes,Fried Rice,2026-03-22,6,1,0,8.35,21,17,4,9,19,Refrigerated,07:43,1.0,sunday,0
FNB002,Small F&B,Soup & Sides,Korokke,2026-03-22,6,1,0,7.9,40,34,6,12,5,Ambient,07:12,1.3,sunday,0
FNB003,Small F&B,Rice Dishes,Bibimbap,2026-03-22,6,1,1,11.91,47,40,7,8,24,Ambient,08:29,2.3,sunday,0
FNB003,Small F&B,Soup & Sides,Gyoza,2026-03-22,6,1,0,6.36,42,35,7,23,10,Frozen,06:36,1.1,sunday,0
FNB003,Small F&B,Noodle Dishes,Beef Noodles,2026-03-22,6,1,0,10.63,36,30,6,6,24,Frozen,10:31,3.1,sunday,0
FNB004,Small F&B,Bento Sets,Tempura Bento,2026-03-22,6,1,0,16.94,43,35,8,14,28,Ambient,08:11,1.3,sunday,0
FNB004,Small F&B,Noodle Dishes,Laksa,2026-03-22,6,1,0,11.19,41,34,7,5,21,Refrigerated,09:06,1.6,sunday,0
FNB004,Small F&B,Soup & Sides,Gyoza,2026-03-22,6,1,1,7.22,35,30,5,42,10,Frozen,06:48,1.6,sunday,0
FNB004,Small F&B,Rice Dishes,Curry Rice,2026-03-22,6,1,1,14.28,40,35,5,7,19,Frozen,07:16,3.1,sunday,0
FNB005,Small F&B,Soup & Sides,Takoyaki,2026-03-22,6,1,0,4.66,20,15,5,35,5,Frozen,06:45,1.8,sunday,0
FNB005,Small F&B,Desserts,Red Bean Soup,2026-03-22,6,1,0,6.27,39,34,5,42,11,Ambient,08:43,2.6,sunday,0
FNB005,Small F&B,Noodle Dishes,Pad Thai,2026-03-22,6,1,0,12.65,31,26,5,11,10,Frozen,09:56,3.3,sunday,0
CAF001,Café,Salads,Garden Fresh,2026-03-23,0,0,0,9.3,32,29,3,20,14,Frozen,06:12,3.8,transition,0
CAF001,Café,Pastries,Cinnamon Roll,2026-03-23,0,0,1,4.99,11,9,2,32,5,Refrigerated,10:47,1.1,transition,0
CAF001,Café,Desserts,Tiramisu,2026-03-23,0,0,0,10.98,28,25,3,45,22,Refrigerated,09:34,2.5,transition,0
CAF001,Café,Coffee & Beverages,Matcha Latte,2026-03-23,0,0,0,4.81,38,34,4,7,2,Refrigerated,08:55,3.4,transition,0
CAF002,Café,Pastries,Almond Croissant,2026-03-23,0,0,0,7.44,49,44,5,52,5,Frozen,09:54,1.6,transition,0
CAF002,Café,Coffee & Beverages,Matcha Latte,2026-03-23,0,0,0,5.44,28,25,3,6,5,Ambient,07:10,1.5,transition,0
CAF002,Café,Salads,Greek Salad,2026-03-23,0,0,0,12.92,36,32,4,20,17,Refrigerated,08:46,2.2,transition,0
CAF002,Café,Sandwiches,Turkey Sandwich,2026-03-23,0,0,1,9.8,34,31,3,24,14,Refrigerated,09:12,2.8,transition,0
CAF003,Café,Desserts,Cheesecake,2026-03-23,0,0,0,9.7,14,12,2,57,22,Frozen,06:44,1.6,transition,0
CAF003,Café,Pastries,Croissant,2026-03-23,0,0,0,6.5,25,22,3,24,2,Ambient,07:21,3.0,transition,0
CAF003,Café,Sandwiches,Chicken Avocado Wrap,2026-03-23,0,0,0,8.58,12,10,2,15,6,Refrigerated,06:20,1.5,transition,0
CAF004,Café,Coffee & Beverages,Cappuccino,2026-03-23,0,0,0,7.6,10,7,3,5,3,Ambient,09:01,1.7,transition,0
CAF004,Café,Salads,Garden Fresh,2026-03-23,0,0,0,12.25,45,40,5,29,11,Ambient,09:31,1.4,transition,0
CAF004,Café,Desserts,Carrot Cake,2026-03-23,0,0,0,11.15,41,36,5,37,27,Frozen,09:14,3.3,transition,0
CAF004,Café,Sandwiches,BLT,2026-03-23,0,0,0,7.27,29,25,4,13,5,Frozen,09:30,2.7,transition,0
CAF005,Café,Desserts,Tiramisu,2026-03-23,0,0,0,9.33,45,40,5,57,25,Ambient,07:10,2.8,transition,0
CAF005,Café,Sandwiches,Chicken Avocado Wrap,2026-03-23,0,0,0,7.52,20,17,3,20,9,Refrigerated,07:13,1.2,transition,0
CAF005,Café,Coffee & Beverages,Cappuccino,2026-03-23,0,0,0,6.21,17,15,2,6,3,Refrigerated,09:55,1.4,transition,0
BAK001,Bakery,Bread,Focaccia,2026-03-23,0,0,0,8.06,18,15,3,57,1,Ambient,07:08,3.6,transition,0
BAK001,Bakery,Tarts,Bakewell Tart,2026-03-23,0,0,1,8.05,28,24,4,30,11,Refrigerated,06:57,3.5,transition,0
BAK001,Bakery,Cakes,Carrot Cake,2026-03-23,0,0,0,13.06,23,19,4,69,19,Frozen,07:41,1.1,transition,0
BAK001,Bakery,Pastries,Pain au Chocolat,2026-03-23,0,0,0,4.21,26,21,5,28,2,Refrigerated,07:24,1.2,transition,0
BAK002,Bakery,Cookies,Oatmeal Raisin,2026-03-23,0,0,1,4.74,35,30,5,261,5,Refrigerated,08:36,3.9,transition,0
BAK002,Bakery,Tarts,Lemon Tart,2026-03-23,0,0,0,7.26,59,50,9,47,10,Frozen,06:25,3.1,transition,0
BAK003,Bakery,Bread,Focaccia,2026-03-23,0,0,0,5.36,30,24,6,70,10,Ambient,06:46,3.8,transition,0
BAK003,Bakery,Cakes,Carrot Cake,2026-03-23,0,0,0,7.23,65,55,10,67,24,Ambient,10:30,1.9,transition,0
BAK004,Bakery,Cookies,Oatmeal Raisin,2026-03-23,0,0,0,3.91,43,35,8,300,10,Ambient,08:12,1.7,transition,0
BAK004,Bakery,Tarts,Bakewell Tart,2026-03-23,0,0,1,4.58,16,12,4,30,22,Refrigerated,06:24,2.5,transition,0
BAK004,Bakery,Pastries,Cheese Danish,2026-03-23,0,0,0,5.58,30,24,6,25,1,Refrigerated,08:49,2.9,transition,0
BAK004,Bakery,Bread,Baguette,2026-03-23,0,0,0,6.55,52,44,8,44,0,Refrigerated,06:06,3.3,transition,0
BAK005,Bakery,Pastries,Pain au Chocolat,2026-03-23,0,0,0,5.0,59,50,9,62,0,Refrigerated,08:01,3.5,transition,0
BAK005,Bakery,Bread,Baguette,2026-03-23,0,0,0,4.16,58,48,10,44,6,Frozen,09:29,2.4,transition,0
FNB001,Small F&B,Rice Dishes,Teriyaki Don,2026-03-23,0,0,0,12.63,60,52,8,8,21,Refrigerated,09:43,2.3,transition,0
FNB001,Small F&B,Soup & Sides,Korokke,2026-03-23,0,0,0,7.33,60,50,10,12,7,Frozen,09:16,3.5,transition,0
FNB001,Small F&B,Bento Sets,Teriyaki Bento,2026-03-23,0,0,0,19.12,34,28,6,13,29,Refrigerated,08:48,1.9,transition,0
FNB002,Small F&B,Soup & Sides,Gyoza,2026-03-23,0,0,0,5.35,24,19,5,35,10,Refrigerated,06:35,3.9,transition,0
FNB002,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-03-23,0,0,0,14.86,57,49,8,9,28,Refrigerated,10:16,1.4,transition,0
FNB002,Small F&B,Bento Sets,Katsu Don,2026-03-23,0,0,0,13.63,60,51,9,6,38,Frozen,08:10,1.8,transition,0
FNB002,Small F&B,Noodle Dishes,Pad Thai,2026-03-23,0,0,0,13.97,39,32,7,7,23,Ambient,06:18,1.3,transition,0
FNB003,Small F&B,Noodle Dishes,Wanton Noodles,2026-03-23,0,0,0,11.35,32,27,5,8,12,Ambient,08:11,4.0,transition,0
FNB003,Small F&B,Bento Sets,Katsu Don,2026-03-23,0,0,0,14.39,24,20,4,7,23,Ambient,07:28,2.8,transition,0
FNB004,Small F&B,Noodle Dishes,Miso Ramen,2026-03-23,0,0,0,10.43,59,51,8,5,10,Refrigerated,09:48,3.7,transition,0
FNB004,Small F&B,Rice Dishes,Fried Rice,2026-03-23,0,0,0,12.56,42,35,7,4,27,Ambient,07:17,3.2,transition,0
FNB004,Small F&B,Desserts,Matcha Parfait,2026-03-23,0,0,0,7.56,55,49,6,45,11,Refrigerated,08:58,2.1,transition,0
FNB004,Small F&B,Soup & Sides,Gyoza,2026-03-23,0,0,0,4.99,56,49,7,41,5,Ambient,09:37,3.7,transition,0
FNB005,Small F&B,Desserts,Taiyaki,2026-03-23,0,0,0,10.59,26,22,4,33,20,Refrigerated,08:09,1.0,transition,0
FNB005,Small F&B,Bento Sets,Sushi Set,2026-03-23,0,0,0,18.09,41,35,6,9,38,Ambient,09:33,1.1,transition,0
CAF001,Café,Desserts,Chocolate Cake,2026-03-24,1,0,0,7.17,37,32,5,70,27,Frozen,07:03,1.7,midweek,0
CAF001,Café,Coffee & Beverages,Cappuccino,2026-03-24,1,0,0,7.08,50,45,5,8,3,Refrigerated,08:55,1.2,midweek,0
CAF002,Café,Sandwiches,Tuna Melt,2026-03-24,1,0,0,11.41,47,42,5,21,9,Refrigerated,10:48,1.9,midweek,0
CAF002,Café,Coffee & Beverages,Matcha Latte,2026-03-24,1,0,0,6.57,17,14,3,7,5,Ambient,08:35,2.9,midweek,0
CAF003,Café,Sandwiches,Tuna Melt,2026-03-24,1,0,0,10.04,48,43,5,24,11,Refrigerated,07:26,1.7,midweek,0
CAF003,Café,Desserts,Chocolate Cake,2026-03-24,1,0,0,11.69,41,36,5,64,29,Ambient,06:42,4.0,midweek,0
CAF003,Café,Pastries,Blueberry Muffin,2026-03-24,1,0,0,6.23,16,13,3,67,1,Ambient,07:01,3.7,midweek,0
CAF003,Café,Salads,Greek Salad,2026-03-24,1,0,0,9.75,46,41,5,47,9,Refrigerated,08:47,2.3,midweek,0
CAF004,Café,Coffee & Beverages,Latte,2026-03-24,1,0,0,6.88,21,18,3,5,5,Refrigerated,07:42,1.6,midweek,0
CAF004,Café,Desserts,Cheesecake,2026-03-24,1,0,0,11.82,43,38,5,28,16,Ambient,07:43,2.4,midweek,0
CAF004,Café,Pastries,Banana Bread,2026-03-24,1,0,1,4.07,17,15,2,42,3,Refrigerated,07:57,1.5,midweek,0
CAF004,Café,Salads,Garden Fresh,2026-03-24,1,0,0,11.41,24,21,3,29,13,Refrigerated,10:50,3.8,midweek,0
CAF005,Café,Coffee & Beverages,Matcha Latte,2026-03-24,1,0,0,6.29,30,27,3,5,5,Refrigerated,08:01,1.0,midweek,0
CAF005,Café,Desserts,Brownie,2026-03-24,1,0,0,7.61,45,41,4,59,21,Ambient,08:47,4.0,midweek,0
BAK001,Bakery,Bread,Baguette,2026-03-24,1,0,0,8.49,80,68,12,40,4,Ambient,07:25,3.4,midweek,0
BAK001,Bakery,Tarts,Lemon Tart,2026-03-24,1,0,0,6.23,74,61,13,26,24,Refrigerated,07:51,2.3,midweek,0
BAK001,Bakery,Cakes,Carrot Cake,2026-03-24,1,0,0,12.52,25,18,7,67,33,Frozen,09:33,3.2,midweek,0
BAK002,Bakery,Pastries,Apple Turnover,2026-03-24,1,0,0,5.77,25,19,6,40,4,Refrigerated,07:30,1.6,midweek,0
BAK002,Bakery,Bread,Sourdough Loaf,2026-03-24,1,0,0,5.02,44,38,6,40,2,Refrigerated,08:51,3.1,midweek,0
BAK002,Bakery,Cakes,Lemon Drizzle,2026-03-24,1,0,0,9.76,41,34,7,112,32,Ambient,07:59,1.5,midweek,0
BAK002,Bakery,Cookies,White Choc Macadamia,2026-03-24,1,0,0,2.63,45,37,8,289,13,Refrigerated,08:00,1.5,midweek,0
BAK003,Bakery,Cookies,White Choc Macadamia,2026-03-24,1,0,0,4.78,47,38,9,254,5,Ambient,07:05,2.3,midweek,0
BAK003,Bakery,Pastries,Almond Twist,2026-03-24,1,0,0,6.18,71,59,12,65,4,Ambient,07:40,2.7,midweek,0
BAK004,Bakery,Pastries,Apple Turnover,2026-03-24,1,0,0,5.2,59,50,9,50,4,Refrigerated,08:09,1.7,midweek,0
BAK004,Bakery,Tarts,Chocolate Tart,2026-03-24,1,0,0,5.17,53,44,9,67,12,Refrigerated,07:51,3.7,midweek,0
BAK004,Bakery,Cookies,Oatmeal Raisin,2026-03-24,1,0,0,3.08,21,17,4,309,5,Refrigerated,06:36,1.8,midweek,0
BAK004,Bakery,Bread,Baguette,2026-03-24,1,0,0,7.52,24,20,4,24,4,Refrigerated,07:06,4.0,midweek,0
BAK005,Bakery,Pastries,Almond Twist,2026-03-24,1,0,0,5.29,79,66,13,52,4,Ambient,08:35,2.3,midweek,0
BAK005,Bakery,Cookies,Oatmeal Raisin,2026-03-24,1,0,0,4.49,73,60,13,274,8,Ambient,08:41,3.1,midweek,0
BAK005,Bakery,Bread,Ciabatta,2026-03-24,1,0,0,6.79,21,15,6,61,1,Refrigerated,08:37,2.6,midweek,0
BAK005,Bakery,Tarts,Chocolate Tart,2026-03-24,1,0,0,6.12,46,40,6,47,23,Refrigerated,09:57,3.6,midweek,0
FNB001,Small F&B,Soup & Sides,Takoyaki,2026-03-24,1,0,0,7.56,43,36,7,29,10,Refrigerated,08:26,1.2,midweek,0
FNB001,Small F&B,Desserts,Red Bean Soup,2026-03-24,1,0,0,11.47,32,27,5,60,15,Refrigerated,07:39,3.7,midweek,0
FNB001,Small F&B,Bento Sets,Katsu Don,2026-03-24,1,0,0,14.14,20,17,3,18,35,Frozen,08:09,1.4,midweek,0
FNB002,Small F&B,Bento Sets,Teriyaki Bento,2026-03-24,1,0,0,19.7,48,41,7,11,38,Ambient,07:14,3.5,midweek,0
FNB002,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-03-24,1,0,0,10.13,51,44,7,10,15,Refrigerated,08:24,2.0,midweek,0
FNB002,Small F&B,Noodle Dishes,Beef Noodles,2026-03-24,1,0,0,14.44,26,21,5,4,25,Refrigerated,09:47,2.5,midweek,0
FNB002,Small F&B,Soup & Sides,Miso Soup,2026-03-24,1,0,0,4.94,59,51,8,42,10,Ambient,08:11,2.1,midweek,0
FNB003,Small F&B,Bento Sets,Katsu Don,2026-03-24,1,0,0,14.55,39,34,5,10,37,Ambient,06:00,3.1,midweek,0
FNB003,Small F&B,Soup & Sides,Miso Soup,2026-03-24,1,0,1,7.14,45,40,5,32,12,Frozen,07:45,2.9,midweek,0
FNB003,Small F&B,Noodle Dishes,Laksa,2026-03-24,1,0,0,13.01,20,16,4,10,13,Refrigerated,08:51,3.0,midweek,0
FNB004,Small F&B,Soup & Sides,Takoyaki,2026-03-24,1,0,0,4.08,30,25,5,36,14,Refrigerated,08:37,1.3,midweek,0
FNB004,Small F&B,Desserts,Matcha Parfait,2026-03-24,1,0,0,11.2,48,41,7,47,18,Refrigerated,07:01,2.2,midweek,0
FNB005,Small F&B,Soup & Sides,Gyoza,2026-03-24,1,0,0,4.78,53,45,8,31,14,Frozen,09:27,2.8,midweek,0
FNB005,Small F&B,Rice Dishes,Hainanese Chicken Rice,2026-03-24,1,0,0,11.6,40,33,7,5,24,Ambient,08:12,2.3,midweek,0
CAF001,Café,Sandwiches,Chicken Avocado Wrap,2026-03-25,2,0,0,11.01,34,30,4,13,12,Refrigerated,08:55,1.5,midweek,0
CAF001,Café,Desserts,Cheesecake,2026-03-25,2,0,0,11.28,48,44,4,37,12,Ambient,08:05,3.4,midweek,0
CAF001,Café,Coffee & Beverages,Americano,2026-03-25,2,0,0,5.66,38,33,5,4,5,Refrigerated,07:25,2.2,midweek,0
CAF002,Café,Pastries,Cinnamon Roll,2026-03-25,2,0,0,6.06,36,32,4,36,3,Frozen,08:41,3.0,midweek,0
CAF002,Café,Desserts,Chocolate Cake,2026-03-25,2,0,0,6.59,35,31,4,48,25,Refrigerated,08:51,2.7,midweek,0
CAF002,Café,Coffee & Beverages,Latte,2026-03-25,2,0,0,7.02,18,16,2,7,3,Refrigerated,08:37,2.3,midweek,0
CAF003,Café,Coffee & Beverages,Americano,2026-03-25,2,0,0,5.42,11,9,2,8,4,Refrigerated,10:13,2.7,midweek,0
CAF003,Café,Pastries,Banana Bread,2026-03-25,2,0,0,5.29,46,42,4,67,3,Ambient,07:17,3.3,midweek,0
CAF003,Café,Desserts,Brownie,2026-03-25,2,0,0,11.94,35,31,4,54,26,Ambient,08:36,3.7,midweek,0
CAF003,Café,Salads,Garden Fresh,2026-03-25,2,0,0,12.46,30,26,4,30,17,Refrigerated,06:18,3.4,midweek,0
CAF004,Café,Coffee & Beverages,Americano,2026-03-25,2,0,0,5.55,31,27,4,7,2,Refrigerated,06:21,1.8,midweek,0
CAF004,Café,Salads,Quinoa Power Bowl,2026-03-25,2,0,0,10.39,13,11,2,27,17,Frozen,06:16,2.1,midweek,0
CAF004,Café,Desserts,Cheesecake,2026-03-25,2,0,0,11.89,11,10,1,62,29,Refrigerated,08:43,3.7,midweek,0
CAF005,Café,Salads,Quinoa Power Bowl,2026-03-25,2,0,0,10.79,16,14,2,25,20,Refrigerated,08:11,4.0,midweek,0
CAF005,Café,Desserts,Brownie,2026-03-25,2,0,0,11.58,40,36,4,67,22,Refrigerated,09:05,3.3,midweek,0
